Start_Date,Name,Data Value,Season
2017-01-01,Asthma hospitalizations due to Ozone,5.0,Winter
2005-01-01,Asthma hospitalizations due to Ozone,37.9,Winter
2017-01-01,Asthma hospitalizations due to Ozone,10.0,Winter
2005-01-01,Asthma emergency departments visits due to Ozone,40.4,Winter
2005-01-01,Asthma hospitalizations due to Ozone,17.5,Winter
2009-12-01,Fine particles (PM 2.5),8.8,Winter
2012-12-01,Fine particles (PM 2.5),9.7,Winter
2015-06-01,Fine particles (PM 2.5),8.6,Summer
2019-06-01,Fine particles (PM 2.5),7.3,Summer
2019-12-01,Fine particles (PM 2.5),6.4,Winter
2009-06-01,Fine particles (PM 2.5),10.5,Summer
2010-12-01,Fine particles (PM 2.5),11.6,Winter
2012-12-01,Fine particles (PM 2.5),8.0,Winter
2014-12-01,Fine particles (PM 2.5),8.3,Winter
2017-01-01,Fine particles (PM 2.5),6.8,Winter
2010-12-01,Nitrogen dioxide (NO2),31.5,Winter
2009-06-01,Nitrogen dioxide (NO2),21.2,Summer
2015-12-31,Nitrogen dioxide (NO2),15.6,Winter
2015-12-31,Nitrogen dioxide (NO2),20.5,Winter
2018-01-01,Nitrogen dioxide (NO2),19.9,Winter
2016-06-01,Ozone (O3),33.1,Summer
2015-12-31,Fine particles (PM 2.5),7.0,Winter
2021-12-01,Fine particles (PM 2.5),6.4,Winter
2017-01-01,Fine particles (PM 2.5),7.2,Winter
2021-01-01,Fine particles (PM 2.5),6.5,Winter
2017-01-01,Fine particles (PM 2.5),7.0,Winter
2017-01-01,Fine particles (PM 2.5),7.6,Winter
2012-12-01,Fine particles (PM 2.5),8.7,Winter
2009-06-01,Fine particles (PM 2.5),10.3,Summer
2021-01-01,Fine particles (PM 2.5),6.3,Winter
2010-12-01,Fine particles (PM 2.5),13.4,Winter
2017-01-01,Fine particles (PM 2.5),7.4,Winter
2021-01-01,Fine particles (PM 2.5),6.6,Winter
2010-12-01,Fine particles (PM 2.5),12.1,Winter
2009-06-01,Fine particles (PM 2.5),9.9,Summer
2012-12-01,Fine particles (PM 2.5),8.1,Winter
2016-06-01,Ozone (O3),33.3,Summer
2011-06-01,Ozone (O3),31.4,Summer
2016-06-01,Ozone (O3),34.5,Summer
2011-12-01,Fine particles (PM 2.5),9.2,Winter
2022-06-01,Fine particles (PM 2.5),7.1,Summer
2011-12-01,Fine particles (PM 2.5),8.5,Winter
2011-12-01,Fine particles (PM 2.5),10.0,Winter
2022-06-01,Fine particles (PM 2.5),7.1,Summer
2020-06-01,Fine particles (PM 2.5),6.8,Summer
2017-06-01,Fine particles (PM 2.5),8.6,Summer
2016-12-01,Fine particles (PM 2.5),7.8,Winter
2015-01-01,Boiler Emissions- Total SO2 Emissions,0.2,Winter
2016-12-01,Fine particles (PM 2.5),8.2,Winter
2013-12-01,Fine particles (PM 2.5),8.9,Winter
2016-12-01,Fine particles (PM 2.5),8.1,Winter
2018-06-01,Fine particles (PM 2.5),8.5,Summer
2011-12-01,Fine particles (PM 2.5),9.3,Winter
2009-12-01,Fine particles (PM 2.5),10.4,Winter
2009-12-01,Fine particles (PM 2.5),9.1,Winter
2011-12-01,Fine particles (PM 2.5),8.9,Winter
2013-12-01,Fine particles (PM 2.5),8.3,Winter
2018-06-01,Fine particles (PM 2.5),8.0,Summer
2015-06-01,Nitrogen dioxide (NO2),18.9,Summer
2019-12-01,Nitrogen dioxide (NO2),26.2,Winter
2012-01-02,Respiratory hospitalizations due to PM2.5 (age 20+),7.5,Winter
2009-01-01,Respiratory hospitalizations due to PM2.5 (age 20+),9.6,Winter
2019-12-01,Nitrogen dioxide (NO2),20.5,Winter
2012-12-01,Nitrogen dioxide (NO2),26.2,Winter
2021-06-01,Nitrogen dioxide (NO2),12.9,Summer
2015-12-31,Nitrogen dioxide (NO2),18.1,Winter
2005-01-01,Asthma emergency department visits due to PM2.5,89.3,Winter
2009-12-01,Fine particles (PM 2.5),11.6,Winter
2011-12-01,Fine particles (PM 2.5),11.0,Winter
2016-12-01,Fine particles (PM 2.5),8.3,Winter
2018-06-01,Fine particles (PM 2.5),8.9,Summer
2017-06-01,Fine particles (PM 2.5),10.0,Summer
2011-12-01,Fine particles (PM 2.5),10.6,Winter
2009-12-01,Fine particles (PM 2.5),10.8,Winter
2018-06-01,Fine particles (PM 2.5),8.9,Summer
2011-12-01,Fine particles (PM 2.5),8.0,Winter
2015-12-31,Nitrogen dioxide (NO2),18.7,Winter
2013-06-01,Nitrogen dioxide (NO2),15.0,Summer
2022-06-01,Nitrogen dioxide (NO2),14.1,Summer
2011-12-01,Nitrogen dioxide (NO2),23.2,Winter
2012-12-01,Fine particles (PM 2.5),9.4,Winter
2018-06-01,Fine particles (PM 2.5),8.9,Summer
2016-12-01,Fine particles (PM 2.5),8.5,Winter
2017-06-01,Fine particles (PM 2.5),9.3,Summer
2016-12-01,Fine particles (PM 2.5),8.1,Winter
2016-12-01,Fine particles (PM 2.5),9.3,Winter
2013-12-01,Fine particles (PM 2.5),9.0,Winter
2017-06-01,Fine particles (PM 2.5),9.5,Summer
2009-12-01,Fine particles (PM 2.5),10.2,Winter
2012-06-01,Fine particles (PM 2.5),14.0,Summer
2021-12-01,Fine particles (PM 2.5),9.0,Winter
2012-06-01,Fine particles (PM 2.5),10.0,Summer
2021-06-01,Fine particles (PM 2.5),8.0,Summer
2012-06-01,Fine particles (PM 2.5),9.9,Summer
2021-06-01,Fine particles (PM 2.5),7.9,Summer
2021-12-01,Fine particles (PM 2.5),6.5,Winter
2011-12-01,Fine particles (PM 2.5),9.9,Winter
2011-12-01,Fine particles (PM 2.5),9.1,Winter
2011-12-01,Fine particles (PM 2.5),10.3,Winter
2022-06-01,Fine particles (PM 2.5),7.2,Summer
2022-06-01,Fine particles (PM 2.5),7.1,Summer
2017-01-01,Fine particles (PM 2.5),7.0,Winter
2021-01-01,Fine particles (PM 2.5),6.2,Winter
2010-12-01,Fine particles (PM 2.5),11.5,Winter
2009-06-01,Fine particles (PM 2.5),10.4,Summer
2014-06-01,Fine particles (PM 2.5),8.9,Summer
2009-06-01,Fine particles (PM 2.5),15.1,Summer
2008-12-01,Fine particles (PM 2.5),12.8,Winter
2008-12-01,Fine particles (PM 2.5),10.0,Winter
2010-12-01,Fine particles (PM 2.5),9.6,Winter
2020-12-01,Fine particles (PM 2.5),6.7,Winter
2015-12-01,Fine particles (PM 2.5),7.6,Winter
2011-06-01,Fine particles (PM 2.5),11.8,Summer
2011-06-01,Fine particles (PM 2.5),11.2,Summer
2014-06-01,Fine particles (PM 2.5),8.1,Summer
2018-12-01,Fine particles (PM 2.5),6.9,Winter
2015-01-01,Fine particles (PM 2.5),11.7,Winter
2010-12-01,Fine particles (PM 2.5),12.0,Winter
2013-01-01,Boiler Emissions- Total SO2 Emissions,10.3,Winter
2015-12-01,Fine particles (PM 2.5),7.6,Winter
2012-12-01,Nitrogen dioxide (NO2),22.3,Winter
2009-06-01,Nitrogen dioxide (NO2),21.8,Summer
2012-12-01,Nitrogen dioxide (NO2),21.7,Winter
2010-12-01,Nitrogen dioxide (NO2),31.8,Winter
2021-01-01,Nitrogen dioxide (NO2),17.5,Winter
2014-06-01,Nitrogen dioxide (NO2),21.3,Summer
2008-12-01,Nitrogen dioxide (NO2),27.7,Winter
2010-12-01,Nitrogen dioxide (NO2),25.3,Winter
2014-06-01,Nitrogen dioxide (NO2),17.1,Summer
2020-01-01,Nitrogen dioxide (NO2),17.5,Winter
2010-12-01,Nitrogen dioxide (NO2),24.7,Winter
2010-12-01,Nitrogen dioxide (NO2),25.9,Winter
2014-06-01,Nitrogen dioxide (NO2),17.6,Summer
2011-06-01,Fine particles (PM 2.5),10.7,Summer
2011-06-01,Fine particles (PM 2.5),11.1,Summer
2016-06-01,Fine particles (PM 2.5),7.8,Summer
2013-12-01,Fine particles (PM 2.5),9.5,Winter
2018-06-01,Fine particles (PM 2.5),8.7,Summer
2017-06-01,Fine particles (PM 2.5),9.9,Summer
2011-12-01,Fine particles (PM 2.5),10.9,Winter
2018-06-01,Fine particles (PM 2.5),8.9,Summer
2011-12-01,Fine particles (PM 2.5),9.6,Winter
2013-12-01,Fine particles (PM 2.5),10.5,Winter
2009-12-01,Fine particles (PM 2.5),10.7,Winter
2009-06-01,Ozone (O3),26.3,Summer
2021-12-01,Nitrogen dioxide (NO2),23.2,Winter
2015-12-31,Nitrogen dioxide (NO2),19.4,Winter
2009-01-01,Respiratory hospitalizations due to PM2.5 (age 20+),18.2,Winter
2009-01-01,Respiratory hospitalizations due to PM2.5 (age 20+),10.2,Winter
2009-01-01,Respiratory hospitalizations due to PM2.5 (age 20+),14.2,Winter
2012-01-02,Respiratory hospitalizations due to PM2.5 (age 20+),14.0,Winter
2012-01-02,Respiratory hospitalizations due to PM2.5 (age 20+),11.8,Winter
2012-01-02,Cardiovascular hospitalizations due to PM2.5 (age 40+),9.6,Winter
2015-01-01,Cardiovascular hospitalizations due to PM2.5 (age 40+),15.6,Winter
2015-01-01,Cardiovascular hospitalizations due to PM2.5 (age 40+),22.8,Winter
2015-12-31,Nitrogen dioxide (NO2),18.2,Winter
2018-01-01,Nitrogen dioxide (NO2),17.6,Winter
2012-01-02,Asthma emergency department visits due to PM2.5,19.6,Winter
2015-01-01,Asthma emergency department visits due to PM2.5,13.7,Winter
2005-01-01,Asthma emergency department visits due to PM2.5,24.0,Winter
2005-01-01,Asthma emergency department visits due to PM2.5,185.7,Winter
2009-12-01,Fine particles (PM 2.5),9.0,Winter
2018-06-01,Fine particles (PM 2.5),9.3,Summer
2011-12-01,Fine particles (PM 2.5),8.9,Winter
2020-06-01,Fine particles (PM 2.5),6.7,Summer
2018-06-01,Fine particles (PM 2.5),8.0,Summer
2021-06-01,Nitrogen dioxide (NO2),13.7,Summer
2019-06-01,Nitrogen dioxide (NO2),13.6,Summer
2021-06-01,Nitrogen dioxide (NO2),10.2,Summer
2021-12-01,Nitrogen dioxide (NO2),19.9,Winter
2012-06-01,Ozone (O3),34.8,Summer
2015-06-01,Nitrogen dioxide (NO2),15.1,Summer
2015-06-01,Nitrogen dioxide (NO2),14.0,Summer
2009-01-01,Respiratory hospitalizations due to PM2.5 (age 20+),18.6,Winter
2009-01-01,Respiratory hospitalizations due to PM2.5 (age 20+),12.5,Winter
2015-01-01,Cardiovascular hospitalizations due to PM2.5 (age 40+),17.1,Winter
2015-01-01,Asthma hospitalizations due to Ozone,15.1,Winter
2015-01-01,Asthma hospitalizations due to Ozone,19.7,Winter
2012-01-02,Asthma emergency department visits due to PM2.5,85.9,Winter
2015-01-01,Asthma emergency department visits due to PM2.5,66.9,Winter
2015-01-01,Asthma emergency department visits due to PM2.5,27.4,Winter
2005-01-01,Asthma emergency department visits due to PM2.5,106.9,Winter
2017-01-01,Asthma emergency department visits due to PM2.5,58.0,Winter
2020-06-01,Fine particles (PM 2.5),7.5,Summer
2020-06-01,Fine particles (PM 2.5),7.4,Summer
2018-06-01,Fine particles (PM 2.5),7.8,Summer
2009-12-01,Fine particles (PM 2.5),12.1,Winter
2021-12-01,Nitrogen dioxide (NO2),19.5,Winter
2018-01-01,Nitrogen dioxide (NO2),17.7,Winter
2021-12-01,Nitrogen dioxide (NO2),20.8,Winter
2012-06-01,Nitrogen dioxide (NO2),13.4,Summer
2013-06-01,Nitrogen dioxide (NO2),12.6,Summer
2015-12-31,Nitrogen dioxide (NO2),15.8,Winter
2018-01-01,Nitrogen dioxide (NO2),15.1,Winter
2021-06-01,Nitrogen dioxide (NO2),10.4,Summer
2021-12-01,Nitrogen dioxide (NO2),18.5,Winter
2012-06-01,Nitrogen dioxide (NO2),15.0,Summer
2021-06-01,Ozone (O3),29.3,Summer
2012-06-01,Ozone (O3),34.3,Summer
2009-12-01,Nitrogen dioxide (NO2),21.5,Winter
2019-12-01,Nitrogen dioxide (NO2),24.4,Winter
2019-06-01,Nitrogen dioxide (NO2),14.0,Summer
2015-06-01,Nitrogen dioxide (NO2),13.4,Summer
2019-06-01,Nitrogen dioxide (NO2),12.3,Summer
2005-01-01,Cardiac and respiratory deaths due to Ozone,3.9,Winter
2017-01-01,Cardiac and respiratory deaths due to Ozone,8.0,Winter
2012-01-02,Cardiac and respiratory deaths due to Ozone,4.7,Winter
2017-01-01,Asthma emergency department visits due to PM2.5,71.0,Winter
2005-01-01,Asthma emergency department visits due to PM2.5,14.7,Winter
2020-06-01,Fine particles (PM 2.5),7.8,Summer
2015-06-01,Fine particles (PM 2.5),9.7,Summer
2015-06-01,Fine particles (PM 2.5),10.2,Summer
2009-12-01,Fine particles (PM 2.5),10.4,Winter
2019-12-01,Fine particles (PM 2.5),7.8,Winter
2015-06-01,Fine particles (PM 2.5),9.3,Summer
2019-12-01,Fine particles (PM 2.5),7.8,Winter
2014-12-01,Fine particles (PM 2.5),10.2,Winter
2017-01-01,Fine particles (PM 2.5),7.5,Winter
2021-01-01,Fine particles (PM 2.5),6.6,Winter
2020-06-01,Fine particles (PM 2.5),6.5,Summer
2009-06-01,Ozone (O3),20.5,Summer
2009-06-01,Ozone (O3),25.5,Summer
2015-12-31,Nitrogen dioxide (NO2),24.5,Winter
2012-06-01,Nitrogen dioxide (NO2),8.3,Summer
2015-12-31,Nitrogen dioxide (NO2),11.7,Winter
2021-12-01,Nitrogen dioxide (NO2),15.7,Winter
2021-06-01,Nitrogen dioxide (NO2),8.5,Summer
2013-06-01,Nitrogen dioxide (NO2),24.2,Summer
2012-06-01,Nitrogen dioxide (NO2),29.3,Summer
2009-06-01,Ozone (O3),22.7,Summer
2009-06-01,Ozone (O3),26.3,Summer
2021-06-01,Nitrogen dioxide (NO2),10.8,Summer
2009-06-01,Nitrogen dioxide (NO2),21.4,Summer
2012-12-01,Nitrogen dioxide (NO2),22.1,Winter
2011-12-01,Nitrogen dioxide (NO2),31.1,Winter
2022-06-01,Nitrogen dioxide (NO2),16.9,Summer
2018-06-01,Fine particles (PM 2.5),8.1,Summer
2015-06-01,Nitrogen dioxide (NO2),11.4,Summer
2019-12-01,Nitrogen dioxide (NO2),22.9,Winter
2012-06-01,Nitrogen dioxide (NO2),12.6,Summer
2013-06-01,Nitrogen dioxide (NO2),11.5,Summer
2012-01-02,Asthma hospitalizations due to Ozone,15.5,Winter
2016-12-01,Fine particles (PM 2.5),7.7,Winter
2015-12-31,Nitrogen dioxide (NO2),14.6,Winter
2013-06-01,Nitrogen dioxide (NO2),9.5,Summer
2018-01-01,Nitrogen dioxide (NO2),14.5,Winter
2012-12-01,Nitrogen dioxide (NO2),27.0,Winter
2009-12-01,Nitrogen dioxide (NO2),25.1,Winter
2015-06-01,Nitrogen dioxide (NO2),17.4,Summer
2019-12-01,Nitrogen dioxide (NO2),25.3,Winter
2019-06-01,Nitrogen dioxide (NO2),15.2,Summer
2012-12-01,Nitrogen dioxide (NO2),23.0,Winter
2012-12-01,Nitrogen dioxide (NO2),20.6,Winter
2017-01-01,Asthma emergency departments visits due to Ozone,43.0,Winter
2017-01-01,Asthma emergency departments visits due to Ozone,92.0,Winter
2017-01-01,Asthma emergency departments visits due to Ozone,74.0,Winter
2017-01-01,Asthma emergency departments visits due to Ozone,60.0,Winter
2017-01-01,Asthma emergency departments visits due to Ozone,145.0,Winter
2017-01-01,Asthma hospitalizations due to Ozone,15.0,Winter
2017-01-01,Asthma hospitalizations due to Ozone,27.0,Winter
2017-01-01,Asthma hospitalizations due to Ozone,10.0,Winter
2017-01-01,Asthma hospitalizations due to Ozone,14.0,Winter
2015-06-01,Fine particles (PM 2.5),9.0,Summer
2012-12-01,Fine particles (PM 2.5),12.0,Winter
2015-06-01,Fine particles (PM 2.5),10.3,Summer
2019-06-01,Fine particles (PM 2.5),8.5,Summer
2009-12-01,Fine particles (PM 2.5),9.4,Winter
2016-12-01,Fine particles (PM 2.5),8.0,Winter
2021-06-01,Nitrogen dioxide (NO2),11.0,Summer
2019-12-01,Nitrogen dioxide (NO2),25.4,Winter
2015-06-01,Nitrogen dioxide (NO2),14.4,Summer
2017-01-01,Cardiac and respiratory deaths due to Ozone,4.0,Winter
2005-01-01,Cardiac and respiratory deaths due to Ozone,4.8,Winter
2005-01-01,Cardiac and respiratory deaths due to Ozone,7.8,Winter
2015-01-01,Cardiac and respiratory deaths due to Ozone,7.7,Winter
2005-01-01,Asthma emergency department visits due to PM2.5,26.7,Winter
2017-01-01,Asthma emergency department visits due to PM2.5,40.0,Winter
2017-01-01,Asthma emergency department visits due to PM2.5,88.0,Winter
2005-01-01,Asthma hospitalizations due to Ozone,11.7,Winter
2017-01-01,Asthma emergency departments visits due to Ozone,136.0,Winter
2005-01-01,Asthma emergency departments visits due to Ozone,23.4,Winter
2021-01-01,Fine particles (PM 2.5),6.3,Winter
2020-06-01,Fine particles (PM 2.5),6.6,Summer
2011-12-01,Fine particles (PM 2.5),11.0,Winter
2013-12-01,Fine particles (PM 2.5),9.8,Winter
2016-12-01,Fine particles (PM 2.5),8.6,Winter
2009-06-01,Ozone (O3),24.5,Summer
2009-06-01,Ozone (O3),25.6,Summer
2009-06-01,Ozone (O3),26.3,Summer
2012-06-01,Nitrogen dioxide (NO2),8.2,Summer
2021-06-01,Nitrogen dioxide (NO2),5.4,Summer
2021-12-01,Nitrogen dioxide (NO2),14.7,Winter
2012-06-01,Nitrogen dioxide (NO2),14.6,Summer
2013-06-01,Nitrogen dioxide (NO2),19.1,Summer
2014-12-01,Nitrogen dioxide (NO2),24.0,Winter
2009-06-01,Nitrogen dioxide (NO2),16.8,Summer
2014-12-01,Nitrogen dioxide (NO2),22.3,Winter
2021-01-01,Nitrogen dioxide (NO2),13.9,Winter
2022-06-01,Ozone (O3),31.5,Summer
2009-06-01,Ozone (O3),29.3,Summer
2009-06-01,Nitrogen dioxide (NO2),16.0,Summer
2010-12-01,Nitrogen dioxide (NO2),25.7,Winter
2012-12-01,Nitrogen dioxide (NO2),16.9,Winter
2017-01-01,Nitrogen dioxide (NO2),16.5,Winter
2021-01-01,Nitrogen dioxide (NO2),14.6,Winter
2005-01-01,Asthma emergency departments visits due to Ozone,65.7,Winter
2011-12-01,Nitrogen dioxide (NO2),16.0,Winter
2022-06-01,Nitrogen dioxide (NO2),8.2,Summer
2011-12-01,Nitrogen dioxide (NO2),17.6,Winter
2011-12-01,Nitrogen dioxide (NO2),17.4,Winter
2022-06-01,Nitrogen dioxide (NO2),10.0,Summer
2011-12-01,Nitrogen dioxide (NO2),18.2,Winter
2009-12-01,Nitrogen dioxide (NO2),24.1,Winter
2018-06-01,Nitrogen dioxide (NO2),8.4,Summer
2016-12-01,Nitrogen dioxide (NO2),22.2,Winter
2013-12-01,Nitrogen dioxide (NO2),18.0,Winter
2011-12-01,Fine particles (PM 2.5),8.8,Winter
2013-12-01,Fine particles (PM 2.5),8.6,Winter
2018-06-01,Fine particles (PM 2.5),8.3,Summer
2017-01-01,Fine particles (PM 2.5),7.1,Winter
2012-12-01,Fine particles (PM 2.5),9.7,Winter
2014-12-01,Fine particles (PM 2.5),10.6,Winter
2017-01-01,Fine particles (PM 2.5),8.2,Winter
2021-01-01,Fine particles (PM 2.5),6.8,Winter
2012-12-01,Fine particles (PM 2.5),8.5,Winter
2014-12-01,Fine particles (PM 2.5),8.6,Winter
2009-06-01,Fine particles (PM 2.5),11.6,Summer
2017-06-01,Fine particles (PM 2.5),8.6,Summer
2013-12-01,Fine particles (PM 2.5),9.8,Winter
2017-06-01,Fine particles (PM 2.5),10.2,Summer
2016-12-01,Fine particles (PM 2.5),8.7,Winter
2020-06-01,Fine particles (PM 2.5),7.4,Summer
2018-06-01,Fine particles (PM 2.5),9.1,Summer
2009-12-01,Fine particles (PM 2.5),9.7,Winter
2011-12-01,Fine particles (PM 2.5),9.0,Winter
2020-06-01,Fine particles (PM 2.5),7.2,Summer
2013-12-01,Fine particles (PM 2.5),9.7,Winter
2008-12-01,Nitrogen dioxide (NO2),25.1,Winter
2009-06-01,Nitrogen dioxide (NO2),24.7,Summer
2010-12-01,Nitrogen dioxide (NO2),30.9,Winter
2017-01-01,Nitrogen dioxide (NO2),20.8,Winter
2012-12-01,Nitrogen dioxide (NO2),20.7,Winter
2021-01-01,Nitrogen dioxide (NO2),14.3,Winter
2012-12-01,Nitrogen dioxide (NO2),21.5,Winter
2014-12-01,Nitrogen dioxide (NO2),25.2,Winter
2012-12-01,Nitrogen dioxide (NO2),20.6,Winter
2010-12-01,Nitrogen dioxide (NO2),28.4,Winter
2021-01-01,Nitrogen dioxide (NO2),21.3,Winter
2012-12-01,Nitrogen dioxide (NO2),11.4,Winter
2017-01-01,Nitrogen dioxide (NO2),11.6,Winter
2021-01-01,Nitrogen dioxide (NO2),11.1,Winter
2014-12-01,Nitrogen dioxide (NO2),25.9,Winter
2016-06-01,Ozone (O3),35.7,Summer
2010-06-01,Ozone (O3),28.8,Summer
2008-12-01,Nitrogen dioxide (NO2),43.3,Winter
2014-06-01,Nitrogen dioxide (NO2),31.6,Summer
2008-12-01,Nitrogen dioxide (NO2),24.1,Winter
2010-12-01,Nitrogen dioxide (NO2),22.7,Winter
2014-06-01,Nitrogen dioxide (NO2),15.8,Summer
2020-01-01,Nitrogen dioxide (NO2),17.1,Winter
2010-06-01,Nitrogen dioxide (NO2),38.0,Summer
2015-12-01,Nitrogen dioxide (NO2),22.3,Winter
2010-01-01,Annual vehicle miles traveled,173.4,Winter
2010-01-01,Annual vehicle miles traveled,59.8,Winter
2010-01-01,Annual vehicle miles traveled,90.6,Winter
2022-06-01,Ozone (O3),31.9,Summer
2022-06-01,Ozone (O3),32.8,Summer
2022-06-01,Ozone (O3),33.6,Summer
2017-01-01,Asthma emergency departments visits due to Ozone,181.0,Winter
2005-01-01,Asthma emergency departments visits due to Ozone,85.8,Winter
2017-01-01,Asthma hospitalizations due to Ozone,5.0,Winter
2017-01-01,Asthma emergency departments visits due to Ozone,55.0,Winter
2017-01-01,Asthma hospitalizations due to Ozone,13.0,Winter
2005-01-01,Asthma emergency departments visits due to Ozone,171.2,Winter
2017-01-01,Asthma emergency departments visits due to Ozone,41.0,Winter
2015-01-01,Asthma hospitalizations due to Ozone,3.0,Winter
2022-06-01,Nitrogen dioxide (NO2),12.0,Summer
2022-06-01,Nitrogen dioxide (NO2),14.1,Summer
2020-06-01,Nitrogen dioxide (NO2),12.8,Summer
2013-12-01,Nitrogen dioxide (NO2),28.9,Winter
2010-12-01,Nitrogen dioxide (NO2),35.4,Winter
2009-12-01,Fine particles (PM 2.5),10.1,Winter
2015-12-31,Fine particles (PM 2.5),7.1,Winter
2014-12-01,Fine particles (PM 2.5),10.3,Winter
2021-01-01,Fine particles (PM 2.5),6.8,Winter
2009-06-01,Fine particles (PM 2.5),11.5,Summer
2010-12-01,Fine particles (PM 2.5),14.1,Winter
2012-12-01,Fine particles (PM 2.5),9.7,Winter
2017-01-01,Fine particles (PM 2.5),8.3,Winter
2010-12-01,Fine particles (PM 2.5),13.3,Winter
2012-12-01,Fine particles (PM 2.5),8.4,Winter
2009-06-01,Fine particles (PM 2.5),10.2,Summer
2010-12-01,Fine particles (PM 2.5),12.4,Winter
2012-12-01,Fine particles (PM 2.5),8.7,Winter
2014-12-01,Fine particles (PM 2.5),9.1,Winter
2012-12-01,Nitrogen dioxide (NO2),21.1,Winter
2009-06-01,Ozone (O3),23.7,Summer
2013-06-01,Nitrogen dioxide (NO2),11.1,Summer
2012-06-01,Nitrogen dioxide (NO2),16.5,Summer
2012-06-01,Nitrogen dioxide (NO2),17.2,Summer
2009-06-01,Ozone (O3),23.7,Summer
2012-06-01,Nitrogen dioxide (NO2),19.0,Summer
2021-12-01,Nitrogen dioxide (NO2),21.9,Winter
2013-06-01,Nitrogen dioxide (NO2),16.8,Summer
2015-12-31,Nitrogen dioxide (NO2),19.3,Winter
2010-12-01,Nitrogen dioxide (NO2),37.3,Winter
2009-06-01,Nitrogen dioxide (NO2),33.0,Summer
2012-12-01,Nitrogen dioxide (NO2),30.6,Winter
2021-01-01,Nitrogen dioxide (NO2),22.1,Winter
2011-12-01,Nitrogen dioxide (NO2),19.4,Winter
2022-06-01,Ozone (O3),30.2,Summer
2011-12-01,Nitrogen dioxide (NO2),22.8,Winter
2005-01-01,Asthma emergency departments visits due to Ozone,30.0,Winter
2005-01-01,Asthma emergency departments visits due to Ozone,224.8,Winter
2017-01-01,Asthma emergency departments visits due to Ozone,157.0,Winter
2015-01-01,Asthma emergency departments visits due to Ozone,24.6,Winter
2022-06-01,Nitrogen dioxide (NO2),13.0,Summer
2011-12-01,Nitrogen dioxide (NO2),21.8,Winter
2011-12-01,Nitrogen dioxide (NO2),31.4,Winter
2017-06-01,Nitrogen dioxide (NO2),16.6,Summer
2009-12-01,Nitrogen dioxide (NO2),27.2,Winter
2011-12-01,Nitrogen dioxide (NO2),25.1,Winter
2011-12-01,Nitrogen dioxide (NO2),32.4,Winter
2009-12-01,Nitrogen dioxide (NO2),34.4,Winter
2017-06-01,Nitrogen dioxide (NO2),23.8,Summer
2018-06-01,Nitrogen dioxide (NO2),22.8,Summer
2017-01-01,Cardiac and respiratory deaths due to Ozone,4.0,Winter
2005-01-01,Cardiac and respiratory deaths due to Ozone,3.5,Winter
2017-01-01,Cardiac and respiratory deaths due to Ozone,4.0,Winter
2005-01-01,Asthma emergency department visits due to PM2.5,88.3,Winter
2017-01-01,Asthma emergency departments visits due to Ozone,82.0,Winter
2009-12-01,Fine particles (PM 2.5),9.2,Winter
2010-12-01,Fine particles (PM 2.5),12.1,Winter
2019-12-01,Nitrogen dioxide (NO2),21.3,Winter
2009-06-01,Ozone (O3),27.8,Summer
2009-06-01,Ozone (O3),25.3,Summer
2015-12-31,Nitrogen dioxide (NO2),20.9,Winter
2018-01-01,Nitrogen dioxide (NO2),20.9,Winter
2018-01-01,Nitrogen dioxide (NO2),21.9,Winter
2022-06-01,Nitrogen dioxide (NO2),10.3,Summer
2022-06-01,Nitrogen dioxide (NO2),11.7,Summer
