Unique ID,Indicator ID,Name,Measure,Measure Info,Geo Type Name,Geo Join ID,Geo Place Name,Time Period,Start_Date,Data Value,Message,Latitude,Longitude
412789,375,Nitrogen dioxide (NO2),Mean,ppb,CD,402.0,Woodside and Sunnyside (CD2),Annual Average 2016,12/31/2015,20.8,,40.7458,-73.9039
336761,375,Nitrogen dioxide (NO2),Mean,ppb,CD,202.0,Hunts Point and Longwood (CD2),Summer 2015,6/1/2015,16.4,,40.8172,-73.895
667598,375,Nitrogen dioxide (NO2),Mean,ppb,CD,202.0,Hunts Point and Longwood (CD2),Winter 2019-20,12/1/2019,25.3,,40.8172,-73.895
602879,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,303.0,East Harlem,Annual Average 2018,1/1/2018,20.9,,40.7957,-73.9389
743666,386,Ozone (O3),Mean,ppb,UHF34,304.0,Upper West Side,Summer 2021,6/1/2021,27.8,,40.787,-73.9754
336623,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,103.0,Fordham - Bronx Pk,Summer 2015,6/1/2015,16.0,,40.8565,-73.8873
643451,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,103.0,Fordham - Bronx Pk,Summer 2019,6/1/2019,12.2,,40.8565,-73.8873
336851,375,Nitrogen dioxide (NO2),Mean,ppb,CD,402.0,Woodside and Sunnyside (CD2),Summer 2015,6/1/2015,16.4,,40.7458,-73.9039
167568,375,Nitrogen dioxide (NO2),Mean,ppb,CD,101.0,Financial District (CD1),Annual Average 2010,12/1/2009,33.4,,40.7075,-74.0113
336725,375,Nitrogen dioxide (NO2),Mean,ppb,CD,102.0,Greenwich Village and Soho (CD2),Summer 2015,6/1/2015,22.4,,40.7282,-74.0021
166018,375,Nitrogen dioxide (NO2),Mean,ppb,CD,402.0,Woodside and Sunnyside (CD2),Winter 2012-13,12/1/2012,26.8,,40.7458,-73.9039
131006,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,310.0,Lower Manhattan,2005-2007,1/1/2005,3.8,,40.7075,-74.0113
628988,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,306.0,Chelsea - Clinton,2015-2017,1/1/2015,9.4,,40.7465,-74.0014
628888,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,302.0,Central Harlem - Morningside Heights,2015-2017,1/1/2015,228.6,,40.8116,-73.9465
606033,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,405.0,Ridgewood and Maspeth (CD5),Summer 2018,6/1/2018,8.7,,40.7128,-73.8895
547737,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,405.0,Ridgewood and Maspeth (CD5),Summer 2017,6/1/2017,9.3,,40.7128,-73.8895
547739,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,405.0,Ridgewood and Maspeth (CD5),Winter 2016-17,12/1/2016,8.2,,40.7128,-73.8895
179825,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,number,UHF42,406.0,Fresh Meadows,2015,1/1/2015,0.4,,40.7335,-73.7801
166906,375,Nitrogen dioxide (NO2),Mean,ppb,CD,405.0,Ridgewood and Maspeth (CD5),Summer 2013,6/1/2013,16.7,,40.7128,-73.8895
166847,375,Nitrogen dioxide (NO2),Mean,ppb,CD,405.0,Ridgewood and Maspeth (CD5),Summer 2012,6/1/2012,17.0,,40.7128,-73.8895
336770,375,Nitrogen dioxide (NO2),Mean,ppb,CD,205.0,Fordham and University Heights (CD5),Summer 2015,6/1/2015,18.8,,40.8615,-73.9002
172215,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,207.0,East Flatbush - Flatbush,Summer 2013,6/1/2013,16.5,,40.6537,-73.9306
602858,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,207.0,East Flatbush - Flatbush,Annual Average 2018,1/1/2018,17.9,,40.6537,-73.9306
221931,386,Ozone (O3),Mean,ppb,UHF34,407.0,Southwest Queens,Summer 2013,6/1/2013,31.7,,40.6795,-73.8417
221853,386,Ozone (O3),Mean,ppb,UHF34,207.0,East Flatbush - Flatbush,Summer 2013,6/1/2013,30.7,,40.6537,-73.9306
667688,375,Nitrogen dioxide (NO2),Mean,ppb,CD,305.0,East New York and Starrett City (CD5),Winter 2019-20,12/1/2019,25.2,,40.6643,-73.8826
336839,375,Nitrogen dioxide (NO2),Mean,ppb,CD,316.0,Brownsville (CD16),Summer 2015,6/1/2015,15.0,,40.6587,-73.9199
643667,375,Nitrogen dioxide (NO2),Mean,ppb,CD,316.0,Brownsville (CD16),Summer 2019,6/1/2019,13.2,,40.6587,-73.9199
166021,375,Nitrogen dioxide (NO2),Mean,ppb,CD,405.0,Ridgewood and Maspeth (CD5),Winter 2012-13,12/1/2012,25.0,,40.7128,-73.8895
167614,375,Nitrogen dioxide (NO2),Mean,ppb,CD,405.0,Ridgewood and Maspeth (CD5),Annual Average 2010,12/1/2009,22.6,,40.7128,-73.8895
130998,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,302.0,Central Harlem - Morningside Heights,2005-2007,1/1/2005,5.0,,40.8116,-73.9465
130987,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,202.0,Downtown - Heights - Slope,2005-2007,1/1/2005,4.9,,40.6872,-73.9903
828176,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,302.0,Central Harlem - Morningside Heights,2017-2019,1/1/2017,4.0,,40.8116,-73.9465
629176,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,302.0,Central Harlem - Morningside Heights,2015-2017,1/1/2015,4.4,,40.8116,-73.9465
629158,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,102.0,Northeast Bronx,2015-2017,1/1/2015,6.2,,40.8712,-73.8362
518704,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,202.0,Downtown - Heights - Slope,2012-2014,1/2/2012,4.3,,40.6872,-73.9903
518715,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,302.0,Central Harlem - Morningside Heights,2012-2014,1/2/2012,4.7,,40.8116,-73.9465
131142,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,302.0,Central Harlem - Morningside Heights,2005-2007,1/1/2005,41.7,,40.8116,-73.9465
827823,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,102.0,Northeast Bronx,2017-2019,1/1/2017,116.0,,40.8712,-73.8362
828021,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,202.0,Downtown - Heights - Slope,2017-2019,1/1/2017,9.0,,40.6872,-73.9903
167617,375,Nitrogen dioxide (NO2),Mean,ppb,CD,408.0,Hillcrest and Fresh Meadows (CD8),Annual Average 2010,12/1/2009,21.3,,40.7282,-73.7949
166024,375,Nitrogen dioxide (NO2),Mean,ppb,CD,408.0,Hillcrest and Fresh Meadows (CD8),Winter 2012-13,12/1/2012,22.2,,40.7282,-73.7949
828179,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,305.0,Upper East Side,2017-2019,1/1/2017,4.0,,40.7736,-73.9566
130988,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,203.0,Bedford Stuyvesant - Crown Heights,2005-2007,1/1/2005,5.3,,40.6758,-73.9415
131011,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,405.0,Ridgewood - Forest Hills,2005-2007,1/1/2005,6.7,,40.7092,-73.8531
828161,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,105.0,Crotona -Tremont,2017-2019,1/1/2017,4.0,,40.8462,-73.8936
131001,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,305.0,Upper East Side,2005-2007,1/1/2005,4.0,,40.7736,-73.9566
130999,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,303.0,East Harlem,2005-2007,1/1/2005,4.7,,40.7957,-73.9389
518726,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,403.0,Flushing - Clearview,2012-2014,1/2/2012,5.9,,40.7675,-73.8207
629187,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,403.0,Flushing - Clearview,2015-2017,1/1/2015,5.8,,40.7675,-73.8207
518718,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,305.0,Upper East Side,2012-2014,1/2/2012,4.3,,40.7736,-73.9566
827473,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,103.0,Fordham - Bronx Pk,2017-2019,1/1/2017,112.0,,40.8565,-73.8873
828035,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,305.0,Upper East Side,2017-2019,1/1/2017,5.0,,40.7736,-73.9566
131132,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,203.0,Bedford Stuyvesant - Crown Heights,2005-2007,1/1/2005,37.9,,40.6758,-73.9415
828043,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,403.0,Flushing - Clearview,2017-2019,1/1/2017,10.0,,40.7675,-73.8207
131059,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,405.0,Ridgewood - Forest Hills,2005-2007,1/1/2005,40.4,,40.7092,-73.8531
131155,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,405.0,Ridgewood - Forest Hills,2005-2007,1/1/2005,17.5,,40.7092,-73.8531
174175,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,503504.0,Southern SI,Annual Average 2010,12/1/2009,8.8,,40.5493,-74.1502
173257,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,503504.0,Southern SI,Winter 2012-13,12/1/2012,9.7,,40.5493,-74.1502
334175,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,503504.0,Southern SI,Summer 2015,6/1/2015,8.6,,40.5493,-74.1502
649886,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,503504.0,Southern SI,Summer 2019,6/1/2019,7.3,,40.5493,-74.1502
669615,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,503504.0,Southern SI,Winter 2019-20,12/1/2019,6.4,,40.5493,-74.1502
173631,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,503504.0,Southern SI,Summer 2009,6/1/2009,10.5,,40.5493,-74.1502
173189,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,503504.0,Southern SI,Winter 2010-11,12/1/2010,11.6,,40.5493,-74.1502
174277,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,503504.0,Southern SI,Annual Average 2013,12/1/2012,8.0,,40.5493,-74.1502
334176,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,503504.0,Southern SI,Winter 2014-15,12/1/2014,8.3,,40.5493,-74.1502
547591,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,503504.0,Southern SI,Annual Average 2017,1/1/2017,6.8,,40.5493,-74.1502
165904,375,Nitrogen dioxide (NO2),Mean,ppb,CD,406.0,Rego Park and Forest Hills (CD6),Winter 2010-11,12/1/2010,31.5,,40.7256,-73.8602
166671,375,Nitrogen dioxide (NO2),Mean,ppb,CD,406.0,Rego Park and Forest Hills (CD6),Summer 2009,6/1/2009,21.2,,40.7256,-73.8602
412594,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,210.0,Coney Island - Sheepshead Bay,Annual Average 2016,12/31/2015,15.6,,40.5884,-73.9559
412516,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,402.0,West Queens,Annual Average 2016,12/31/2015,20.5,,40.7423,-73.907
602789,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,402.0,West Queens,Annual Average 2018,1/1/2018,19.9,,40.7423,-73.907
412123,386,Ozone (O3),Mean,ppb,CD,411.0,Bayside and Little Neck (CD11),Summer 2016,6/1/2016,33.1,,40.7644,-73.7494
411070,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,311.0,Bensonhurst (CD11),Annual Average 2016,12/31/2015,7.0,,40.6019,-73.994
823464,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,502.0,Stapleton - St. George,Winter 2021-22,12/1/2021,6.4,,40.6415,-74.0787
547750,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,409.0,Kew Gardens and Woodhaven (CD9),Annual Average 2017,1/1/2017,7.2,,40.7045,-73.8301
742545,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,409.0,Kew Gardens and Woodhaven (CD9),Annual Average 2021,1/1/2021,6.5,,40.7045,-73.8301
547756,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,411.0,Bayside and Little Neck (CD11),Annual Average 2017,1/1/2017,7.0,,40.7644,-73.7494
547660,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,209.0,Parkchester and Soundview (CD9),Annual Average 2017,1/1/2017,7.6,,40.8296,-73.8671
170422,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,211.0,Morris Park and Bronxdale (CD11),Annual Average 2013,12/1/2012,8.7,,40.854,-73.8605
169301,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,211.0,Morris Park and Bronxdale (CD11),Summer 2009,6/1/2009,10.3,,40.854,-73.8605
742551,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,411.0,Bayside and Little Neck (CD11),Annual Average 2021,1/1/2021,6.3,,40.7644,-73.7494
168534,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,211.0,Morris Park and Bronxdale (CD11),Winter 2010-11,12/1/2010,13.4,,40.854,-73.8605
547666,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,211.0,Morris Park and Bronxdale (CD11),Annual Average 2017,1/1/2017,7.4,,40.854,-73.8605
742461,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,211.0,Morris Park and Bronxdale (CD11),Annual Average 2021,1/1/2021,6.6,,40.854,-73.8605
168564,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,411.0,Bayside and Little Neck (CD11),Winter 2010-11,12/1/2010,12.1,,40.7644,-73.7494
169331,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,411.0,Bayside and Little Neck (CD11),Summer 2009,6/1/2009,9.9,,40.7644,-73.7494
170452,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,411.0,Bayside and Little Neck (CD11),Annual Average 2013,12/1/2012,8.1,,40.7644,-73.7494
412091,386,Ozone (O3),Mean,ppb,CD,209.0,Parkchester and Soundview (CD9),Summer 2016,6/1/2016,33.3,,40.8296,-73.8671
216472,386,Ozone (O3),Mean,ppb,CD,309.0,South Crown Heights and Lefferts Gardens (CD9),Summer 2011,6/1/2011,31.4,,40.6635,-73.9515
412105,386,Ozone (O3),Mean,ppb,CD,311.0,Bensonhurst (CD11),Summer 2016,6/1/2016,34.5,,40.6019,-73.994
170363,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,211.0,Morris Park and Bronxdale (CD11),Annual Average 2012,12/1/2011,9.2,,40.854,-73.8605
823185,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,211.0,Morris Park and Bronxdale (CD11),Summer 2022,6/1/2022,7.1,,40.854,-73.8605
170393,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,411.0,Bayside and Little Neck (CD11),Annual Average 2012,12/1/2011,8.5,,40.7644,-73.7494
170351,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,111.0,East Harlem (CD11),Annual Average 2012,12/1/2011,10.0,,40.7957,-73.9389
823193,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,111.0,East Harlem (CD11),Summer 2022,6/1/2022,7.1,,40.7957,-73.9389
669960,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,409.0,Kew Gardens and Woodhaven (CD9),Summer 2020,6/1/2020,6.8,,40.7045,-73.8301
547755,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,411.0,Bayside and Little Neck (CD11),Summer 2017,6/1/2017,8.6,,40.7644,-73.7494
547757,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,411.0,Bayside and Little Neck (CD11),Winter 2016-17,12/1/2016,7.8,,40.7644,-73.7494
179769,640,Boiler Emissions- Total SO2 Emissions,Number per km2,number,UHF42,502.0,Stapleton - St. George,2015,1/1/2015,0.2,,40.6415,-74.0787
547661,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,209.0,Parkchester and Soundview (CD9),Winter 2016-17,12/1/2016,8.2,,40.8296,-73.8671
214130,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,211.0,Morris Park and Bronxdale (CD11),Annual Average 2014,12/1/2013,8.9,,40.854,-73.8605
547667,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,211.0,Morris Park and Bronxdale (CD11),Winter 2016-17,12/1/2016,8.1,,40.854,-73.8605
605961,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,211.0,Morris Park and Bronxdale (CD11),Summer 2018,6/1/2018,8.5,,40.854,-73.8605
168593,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,211.0,Morris Park and Bronxdale (CD11),Winter 2011-12,12/1/2011,9.3,,40.854,-73.8605
168475,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,211.0,Morris Park and Bronxdale (CD11),Winter 2009-10,12/1/2009,10.4,,40.854,-73.8605
168505,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,411.0,Bayside and Little Neck (CD11),Winter 2009-10,12/1/2009,9.1,,40.7644,-73.7494
168623,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,411.0,Bayside and Little Neck (CD11),Winter 2011-12,12/1/2011,8.9,,40.7644,-73.7494
214160,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,411.0,Bayside and Little Neck (CD11),Annual Average 2014,12/1/2013,8.3,,40.7644,-73.7494
606051,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,411.0,Bayside and Little Neck (CD11),Summer 2018,6/1/2018,8.0,,40.7644,-73.7494
336746,375,Nitrogen dioxide (NO2),Mean,ppb,CD,109.0,Morningside Heights and Hamilton Heights (CD9),Summer 2015,6/1/2015,18.9,,40.8116,-73.9504
667568,375,Nitrogen dioxide (NO2),Mean,ppb,CD,109.0,Morningside Heights and Hamilton Heights (CD9),Winter 2019-20,12/1/2019,26.2,,40.8116,-73.9504
518821,650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,402.0,West Queens,2012-2014,1/2/2012,7.5,,40.7423,-73.907
131536,650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,402.0,West Queens,2009-2011,1/1/2009,9.6,,40.7423,-73.907
667292,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,502.0,Stapleton - St. George,Winter 2019-20,12/1/2019,20.5,,40.6415,-74.0787
175446,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,402.0,West Queens,Winter 2012-13,12/1/2012,26.2,,40.7423,-73.907
741185,375,Nitrogen dioxide (NO2),Mean,ppb,CD,209.0,Parkchester and Soundview (CD9),Summer 2021,6/1/2021,12.9,,40.8296,-73.8671
412762,375,Nitrogen dioxide (NO2),Mean,ppb,CD,311.0,Bensonhurst (CD11),Annual Average 2016,12/31/2015,18.1,,40.6019,-73.994
130816,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,402.0,West Queens,2005-2007,1/1/2005,89.3,,40.7423,-73.907
168461,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,109.0,Morningside Heights and Hamilton Heights (CD9),Winter 2009-10,12/1/2009,11.6,,40.8116,-73.9504
168579,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,109.0,Morningside Heights and Hamilton Heights (CD9),Winter 2011-12,12/1/2011,11.0,,40.8116,-73.9504
547625,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,109.0,Morningside Heights and Hamilton Heights (CD9),Winter 2016-17,12/1/2016,8.3,,40.8116,-73.9504
605919,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,109.0,Morningside Heights and Hamilton Heights (CD9),Summer 2018,6/1/2018,8.9,,40.8116,-73.9504
547623,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,109.0,Morningside Heights and Hamilton Heights (CD9),Summer 2017,6/1/2017,10.0,,40.8116,-73.9504
168581,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,111.0,East Harlem (CD11),Winter 2011-12,12/1/2011,10.6,,40.7957,-73.9389
168463,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,111.0,East Harlem (CD11),Winter 2009-10,12/1/2009,10.8,,40.7957,-73.9389
605751,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,402.0,West Queens,Summer 2018,6/1/2018,8.9,,40.7423,-73.907
177304,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,502.0,Stapleton - St. George,Winter 2011-12,12/1/2011,8.0,,40.6415,-74.0787
412810,375,Nitrogen dioxide (NO2),Mean,ppb,CD,409.0,Kew Gardens and Woodhaven (CD9),Annual Average 2016,12/31/2015,18.7,,40.7045,-73.8301
166882,375,Nitrogen dioxide (NO2),Mean,ppb,CD,211.0,Morris Park and Bronxdale (CD11),Summer 2013,6/1/2013,15.0,,40.854,-73.8605
825964,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,201.0,Greenpoint,Summer 2022,6/1/2022,14.1,,40.7245,-73.9419
172696,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,301.0,Washington Heights,Annual Average 2012,12/1/2011,23.2,,40.8467,-73.9362
170414,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,203.0,Morrisania and Crotona (CD3),Annual Average 2013,12/1/2012,9.4,,40.8403,-73.9029
605805,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,202.0,Downtown - Heights - Slope,Summer 2018,6/1/2018,8.9,,40.6872,-73.9903
547511,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,202.0,Downtown - Heights - Slope,Winter 2016-17,12/1/2016,8.5,,40.6872,-73.9903
547497,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,102.0,Northeast Bronx,Summer 2017,6/1/2017,9.3,,40.8712,-73.8362
547499,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,102.0,Northeast Bronx,Winter 2016-17,12/1/2016,8.1,,40.8712,-73.8362
547508,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,201.0,Greenpoint,Winter 2016-17,12/1/2016,9.3,,40.7245,-73.9419
212062,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,101.0,Kingsbridge - Riverdale,Annual Average 2014,12/1/2013,9.0,,40.8803,-73.9055
547494,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,101.0,Kingsbridge - Riverdale,Summer 2017,6/1/2017,9.5,,40.8803,-73.9055
173124,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,102.0,Northeast Bronx,Winter 2009-10,12/1/2009,10.2,,40.8712,-73.8362
177919,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,307.0,Gramercy Park - Murray Hill,Summer 2012,6/1/2012,14.0,,40.7365,-73.9824
823251,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,308.0,Greenwich Village - SoHo,Winter 2021-22,12/1/2021,9.0,,40.7282,-74.0021
177930,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,408.0,Jamaica,Summer 2012,6/1/2012,10.0,,40.7027,-73.7889
742268,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,408.0,Jamaica,Summer 2021,6/1/2021,8.0,,40.7027,-73.7889
177929,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,407.0,Southwest Queens,Summer 2012,6/1/2012,9.9,,40.6795,-73.8417
742265,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,407.0,Southwest Queens,Summer 2021,6/1/2021,7.9,,40.6795,-73.8417
823224,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,407.0,Southwest Queens,Winter 2021-22,12/1/2021,6.5,,40.6795,-73.8417
174226,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,301.0,Washington Heights,Annual Average 2012,12/1/2011,9.9,,40.8467,-73.9362
174212,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,102.0,Northeast Bronx,Annual Average 2012,12/1/2011,9.1,,40.8712,-73.8362
174215,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,201.0,Greenpoint,Annual Average 2012,12/1/2011,10.3,,40.7245,-73.9419
823442,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,201.0,Greenpoint,Summer 2022,6/1/2022,7.2,,40.7245,-73.9419
823454,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,101.0,Kingsbridge - Riverdale,Summer 2022,6/1/2022,7.1,,40.8803,-73.9055
547723,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,318.0,Flatlands and Canarsie (CD18),Annual Average 2017,1/1/2017,7.0,,40.6213,-73.9143
742518,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,318.0,Flatlands and Canarsie (CD18),Annual Average 2021,1/1/2021,6.2,,40.6213,-73.9143
168570,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,503.0,Tottenville and Great Kills (CD3),Winter 2010-11,12/1/2010,11.5,,40.5125,-74.2516
169337,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,503.0,Tottenville and Great Kills (CD3),Summer 2009,6/1/2009,10.4,,40.5125,-74.2516
213945,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,203.0,Morrisania and Crotona (CD3),Summer 2014,6/1/2014,8.9,,40.8403,-73.9029
177793,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,307.0,Gramercy Park - Murray Hill,Summer 2009,6/1/2009,15.1,,40.7365,-73.9824
178424,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,308.0,Greenwich Village - SoHo,Annual Average 2009,12/1/2008,12.8,,40.7282,-74.0021
